날짜,예측_위반_건수,예측_하한,예측_상한
2024-11-19,130.53006977319617,91.58497360251896,170.62984577734915
2024-11-20,129.1246330384806,88.50516188746712,166.9009865252386
2024-11-21,126.51169368588613,84.76870955444721,169.7182704137837
2024-11-22,129.87067434298126,89.38386810003469,169.16526132785035
2024-11-23,127.82282329944793,89.769681243961,168.1276393720248
2024-11-24,127.49984904886509,85.30421486777546,169.71479927425503
2024-11-25,125.98735301002878,82.58021685549494,166.38584730513412
2024-11-26,126.33259166993398,87.59623629204884,165.8288001390721
2024-11-27,124.96589059343462,85.55327457048583,166.4906111631519
2024-11-28,122.41115794420915,80.82289082822453,162.8758030849982
2024-11-29,125.84473163222687,84.6324088253205,165.8281792931891
2024-11-30,123.88490427575715,83.91215152012839,164.5134586219727
2024-12-01,123.66064281527248,84.73831115278007,160.92978858923422
2024-12-02,122.25509497901218,84.10070295597023,161.3701468583338
2024-12-03,122.71341186761877,82.48151420516014,164.3585772992103
2024-12-04,121.46420762495327,82.1146923497013,162.3705265886962
2024-12-05,119.03010281674429,77.65880273193612,159.86560662137796
2024-12-06,122.58658513513831,81.47366909719,163.40162495785046
2024-12-07,120.75153163564482,80.49155182828154,160.90765527647577
2024-12-08,120.65390987198977,79.26207648848025,158.23289824978218
2024-12-09,119.37725113931494,77.80196003305866,158.87653551448463
2024-12-10,119.96742654835955,79.60439799022605,158.8220513034337
2024-12-11,118.85404874239987,77.2520385061663,160.54071635258578
2024-12-12,116.56094805004616,75.17339657934505,156.34887577168277
2024-12-13,120.26495911443241,80.46438568405824,163.5395142462246
2024-12-14,118.58536479990939,77.4120911564768,155.78058037404656
2024-12-15,118.65251742190776,75.71155743060064,159.76070696010112
2024-12-16,117.55123319182695,78.14726646230767,160.5119033507792
2024-12-17,118.32849319467933,77.32717690118396,159.07964652493732
2024-12-18,117.41477614414083,77.65114980211956,159.94438557177088
2024-12-19,115.33447389411091,72.35861586420314,156.55838116494795
2024-12-20,119.26462763590672,76.80725768905933,159.86471499142618
2024-12-21,117.82433310452296,76.44574447628376,157.48391839937256
2024-12-22,118.14333596132644,76.82891984397162,156.54074911988553
2024-12-23,117.30541393537567,77.56657683438088,157.9848523044906
2024-12-24,118.35607928610864,77.30998842434695,157.63413391892527
2024-12-25,117.72392662992317,75.4339508005386,157.86162929495268
2024-12-26,115.93107648343427,76.71230084760421,156.7301849435676
2024-12-27,120.15195141755999,79.0901873762056,161.9301791774319
2024-12-28,119.0027317570185,77.18439089793209,159.39444972122607
2024-12-29,119.6100102952482,77.82218436552525,161.38209764103348
2024-12-30,119.05424066473586,79.15038952004701,158.3349346506491
2024-12-31,120.37751080878067,83.26425103004834,162.77288053182727
2025-01-01,120.00496437839031,78.94204246747708,162.4373185605835
2025-01-02,118.45531816391264,77.68730695001325,159.04232013537123
2025-01-03,122.89971026224346,83.34175935776238,164.5895923241658
2025-01-04,121.9512238451396,81.7578760390319,163.12705385652302
2025-01-05,122.73360411998357,81.31760124367821,163.79360325505084
2025-01-06,122.3247614954586,81.32968805196681,163.69458197260826
2025-01-07,123.76459107129347,83.6088688037009,167.11116864344064
2025-01-08,123.4764302890759,82.99155262485586,164.9862993218769
2025-01-09,121.97760223179064,81.29232601438137,164.35484146564113
2025-01-10,126.43827903494125,84.04574587179317,167.39674725217435
2025-01-11,125.47101040450625,86.46673632812451,164.91179681337172
2025-01-12,126.19943534008826,79.89654203912718,167.455355407704
2025-01-13,125.70177090916631,83.59506880489452,166.95990265582026
2025-01-14,127.01860932606414,82.91796258305888,167.29661420762545
2025-01-15,126.57434655294708,84.39385991499816,166.3357815058813
2025-01-16,124.88769147974583,83.67667201731676,165.70405729013433
2025-01-17,129.13049183334005,88.59173072104161,170.93983082057423
2025-01-18,127.91722356103875,88.71409203238049,170.75995193533237
2025-01-19,128.37366350499232,87.40938742928077,169.0001572408927
2025-01-20,127.58034085156667,87.50369331588752,168.34444415587717
2025-01-21,128.58030008660737,90.1875938244806,170.934433428104
2025-01-22,127.80049993391488,86.17813203006332,167.83879364656332
2025-01-23,125.76229832255873,81.62825937594504,167.96454975131118
2025-01-24,129.64026020760681,88.21313160674268,168.2876760090067
2025-01-25,128.05163531941184,85.9638707621973,168.0457436394417
2025-01-26,128.12502562488606,90.39231168018732,170.854738642575
2025-01-27,126.94383758623759,84.70761166654502,166.35815683164313
2025-01-28,127.55405119433183,86.57953955224384,169.51455541675287
2025-01-29,126.38562917089838,86.54403939412795,167.2373204776301
2025-01-30,123.9630150114332,84.50622726478979,165.1047803529801
2025-01-31,127.4639550813568,86.32551662825368,170.13410665734884
2025-02-01,125.5089900515984,85.61874837007153,166.47995996999612
2025-02-02,125.23013340744484,84.12028949268853,169.35582800585127
2025-02-03,123.71433098065393,82.4736156434655,162.5973734754952
2025-02-04,124.0112300500578,83.42284348448877,163.4226787457733
2025-02-05,122.55458124802828,82.19638229016205,163.3076330668874
2025-02-06,119.87271965600523,78.52197630463334,161.38928057900637
2025-02-07,123.14735925011527,83.2757366434518,166.3087584498425
2025-02-08,121.00304514044831,80.89139760339752,163.02657011067274
2025-02-09,120.57578107540246,79.13346865900974,161.0552119352632
2025-02-10,118.9564254270253,79.16730947425845,160.38522268840634
2025-02-11,119.19838632011131,79.17286780053156,157.37009412760307
2025-02-12,117.73893863795001,78.90948947031978,160.11546720884695
2025-02-13,115.10961164490249,73.48505953628847,156.01471009695808
2025-02-14,118.494883292359,77.58006072944094,159.2526306135389
2025-02-15,116.52152816166435,77.90148307201504,153.33391369043767
2025-02-16,116.32713941711533,73.90658512835802,156.97458314790833
